PIN,sale_price,sale_year,sale_mm,sale_dd,sale_date,snapshot_year,year_built,acres,elevation,dist_water_ft,date,highest,surge_detrended,log_price,surge_x_elev,surge_x_dist
40019 05004A,151900,2003,12,19,2003-12-01,2023,1987,0.04,2.2738428115844727,198.82823218976617,2003-12-01,8.675,-0.19839590235129984,11.930977688583864,-0.45112109640931813,-39.44670653820242
40019 05004C,265000,2020,4,21,2020-04-01,2023,1987,0.03,2.939875841140747,195.60520586594635,2020-04-01,9.476,0.11270450462552262,12.487485104968359,0.3313372503363095,22.045587829294853
40019 05004E,45000,2012,7,19,2012-07-01,2023,1987,0.03,2.5350959300994873,195.19339722246698,2012-07-01,8.921,-0.20982721715647415,10.714417768752456,-0.5319321242374789,-40.956887346508495
40019 05004F,213000,2019,9,30,2019-09-01,2023,1987,0.03,2.634453773498535,235.01699957600005,2019-09-01,9.938,0.5921950532869266,12.269047444691562,1.5601104927789098,139.17590458724294
40020 01004,229900,2000,12,15,2000-12-01,2023,1995,0.34,1.1141602993011475,0.6168706361133387,2000-12-01,8.967,0.18352029851366472,12.345399710751273,0.20447103071982062,0.11320828328383416
40020 01005,209000,2001,11,12,2001-11-01,2023,2002,0.41,1.4679505825042725,7.891943378616201,2001-11-01,9.171,0.36001168911661957,12.250089530946948,0.5284793687470888,2.84119186614834
40020 01006,349000,2018,4,12,2018-04-01,2023,1995,0.41,1.5524277687072754,8.69744207451042,2018-04-01,8.59,-0.7132692462125704,12.762827201184564,-1.107298984385301,-6.203617952463541
40020 01007,465000,2022,3,14,2022-03-01,2023,2000,0.27,1.3216667175292969,31.52364323972936,2022-03-01,9.272,-0.14869405647457876,13.049792684569493,-0.1965239855368724,-4.687378388172791
40020 01008,300000,2009,4,23,2009-04-01,2023,2000,0.27,1.3282005786895752,50.79069145674416,2009-04-01,8.318,-0.7153564131138135,12.611537753638338,-0.9501368018670658,-36.333446860066914
40020 01009,305299,2013,9,13,2013-09-01,2023,2004,0.27,1.6625263690948486,70.59978034925116,2013-09-01,9.295,0.12910957026878672,12.62904690325085,0.2146480650743622,9.115107301962551
40020 03001,115000,2019,4,4,2019-04-01,2023,2021,0.27,1.9486231803894043,89.7343426800288,2019-04-01,9.092,-0.24124131316755795,11.652687407345388,-0.47008841490588305,-21.64763066435779
40020 03004,155000,2020,1,28,2020-01-01,2023,NA,0.3,1.682382583618164,169.81799275106346,2020-01-01,8.994,-0.36182300744871426,11.951180395901384,-0.6087247260840621,-61.44405685609374
40020 04008,244000,2018,11,16,2018-11-01,2023,1950,0.07,2.021571397781372,168.12984676197982,2018-11-01,10.253,0.9321580898740943,12.404923504275338,1.8844241326999867,156.72359680847129
40020 05003,135000,2014,5,21,2014-05-01,2023,2019,0.19,1.9698386192321777,90.12576629220017,2014-05-01,9.059,-0.12676232069863078,11.813030057420567,-0.24970131477565735,-11.424551289941725
40020 05005,85000,2017,5,26,2017-05-01,2023,NA,0.16,2.985976219177246,125.83583925103682,2017-05-01,8.997,-0.2787606368155264,11.350406535472453,-0.8323726323738668,-35.07807868383523
40020 05006,499000,2020,12,20,2020-12-01,2023,NA,0.19,2.936850070953369,149.2071598709997,2020-12-01,9.568,0.18466838315424158,13.120361374733656,0.5423433541693784,27.55384496841395
40020 05007,612000,2020,5,8,2020-05-01,2023,2014,0.16,3.61506724357605,172.0546999187629,2020-05-01,9.341,-0.024758952932423157,13.324487561494463,-0.08950527973124414,-4.259894217090841
40020 05009,310000,2003,6,2,2003-06-01,2023,2003,0.16,2.1644747257232666,94.28710103423872,2003-06-01,8.777,-0.08136881124784141,12.644327576461329,-0.1761207354080998,-7.672029327161123
40020 05011,446000,2020,8,7,2020-08-01,2023,1997,0.16,3.4225711822509766,145.6387499831341,2020-08-01,9.207,-0.1663135561101174,13.008074231002201,-0.5692199843601686,-24.221698417127328
40020 05014,259000,2008,2,5,2008-02-01,2023,1991,0.17,2.2159438133239746,86.00566470620153,2008-02-01,7.727,-1.271457431042936,12.464583340681674,-2.817478228224388,-109.35254150248711
40020 05015,196350,2014,8,15,2014-08-01,2023,1979,0.16,2.416656970977783,109.05346910343566,2014-08-01,9.289,0.09568307612367397,12.187654060006155,0.23123317291887457,10.434571385774762
40020 05017A,175000,2014,5,21,2014-05-01,2023,1988,0.09,2.9230797290802,179.5427688544137,2014-05-01,9.059,-0.12676232069863078,12.072541252905651,-0.3705363700453311,-22.759258044643328
40020 05019,261000,2017,3,16,2017-03-01,2023,1986,0.16,2.171663761138916,89.4253885623431,2017-03-01,9.223,-0.047751606447705555,12.47227568630483,-0.10370043325864955,-4.270205961062158
40020 05024,333000,2016,7,11,2016-07-01,2023,1987,0.17,1.7579238414764404,115.10037833220835,2016-07-01,9.125,-0.12579760022835798,12.71589776896258,-0.2211426006419526,-14.479351379567904
40020 05025,320000,2015,6,30,2015-06-01,2023,1987,0.16,1.728239893913269,132.15663870948643,2015-06-01,8.626,-0.5922799604634946,12.676076274775909,-1.023601856038385,-78.27372874984296
40020 05028,252320,2010,10,29,2010-10-01,2023,1987,0.15,1.723304271697998,161.33190406970732,2010-10-01,9.315,0.23664442882773826,12.438453402196865,0.40781035507237423,38.17829629026735
40020 05029,157500,2020,11,13,2020-11-01,2023,NA,0.16,1.6116478443145752,167.9767257392334,2020-11-01,9.912,0.531131840712187,11.967180737247824,0.8559974861306285,89.21778753868523
40020 05030,390000,2015,8,17,2015-08-01,2023,1988,0.17,1.6295086145401,97.8917149818749,2015-08-01,9.499,0.2757110091686866,12.873902018105829,0.44927346456391937,26.989823526906168
40020 05031,336000,2022,5,27,2022-05-01,2023,1988,0.05,3.289139747619629,171.22223446925034,2022-05-01,9.765,0.33929691315760163,12.724866438945341,1.1159949633113129,58.09517561936374
40020 05036,400000,2018,11,13,2018-11-01,2023,1989,0.14,1.6913514137268066,67.0593144639714,2018-11-01,10.253,0.9321580898740943,12.89921982609012,1.576606903125429,62.50988247900181
40020 05038,367000,2020,1,17,2020-01-01,2023,1988,0.15,1.797938346862793,80.2993289038496,2020-01-01,8.994,-0.36182300744871426,12.813117127036707,-0.6505354598692653,-29.05414468010433
40020 05039,659999,2021,10,8,2021-10-01,2023,1996,0.14,1.9846314191818237,92.17318889101726,2021-10-01,9.269,-0.1392946534329262,13.399993598849946,-0.27644854572702865,-12.839232402381894
40020 05043,410000,2010,11,18,2010-11-01,2023,1996,0.17,2.327507734298706,135.8934253143181,2010-11-01,8.885,-0.19590114398213715,12.92391243868049,-0.45596142777638865,-26.62167747872603
40020 05046,425000,2020,8,14,2020-08-01,2023,1996,0.15,1.7461329698562622,53.16476833756227,2020-08-01,9.207,-0.1663135561101174,12.959844447906553,-0.29040558365791536,-8.842021681990555
40020 05047,349900,2005,5,25,2005-05-01,2023,1996,0.15,1.6680446863174438,63.41150398180346,2005-05-01,9.269,0.3531505124001272,12.765402678355779,0.5890708356793147,22.393805123236596
40020 05049,555000,2022,6,23,2022-06-01,2023,1999,0.09,3.2949132919311523,151.44937618691512,2022-06-01,9.732,0.30375134034772466,13.226723392728571,1.0008343287536212,46.00295101160224
40020 05050,265000,2004,3,26,2004-03-01,2023,1999,0.07,3.4560627937316895,147.38740089196517,2004-03-01,8.134,-0.7468683902770643,12.487485104968359,-2.5812240554508405,-110.07899085130238
40020 05051,149000,2000,3,14,2000-03-01,2023,1999,0.07,3.4151487350463867,145.30190282053263,2000-03-01,8.905,0.14410199279481906,11.911701584927597,0.4921297384108898,20.938293753317893
40020 05053,425000,2021,7,30,2021-07-01,2023,2003,0.07,3.2746849060058594,161.77714486006818,2021-07-01,9.479,0.07825994974476853,12.959844447906553,0.25627667617397065,12.660671226601075
40020 05054,365000,2021,2,9,2021-02-01,2023,2003,0.05,3.174391269683838,170.6045454945322,2021-02-01,8.597,-0.7914227624655099,12.80765263256463,-2.5122855077995805,-135.02032068445544
40020 05055,270000,2013,1,31,2013-01-01,2023,2003,0.08,3.051483154296875,179.2614720638374,2013-01-01,8.738,-0.4079364235118653,12.506177237980511,-1.2448111243705726,-73.12728378719399
40020 05057,257200,2015,6,12,2015-06-01,2023,1981,0.18,0.7623708844184875,0.8986728848406429,2015-06-01,8.626,-0.5922799604634946,12.457609271345602,-0.4515369972819012,-0.5322659407030307
40020 05058,270900,2015,4,10,2015-04-01,2023,1984,0.16,0.72774338722229,40.103201686078165,2015-04-01,9.059,-0.1542709300956748,12.509505028073187,-0.1122696492177595,-6.186758223925713
40020 05063,527500,2022,5,13,2022-05-01,2023,2005,0.09,2.4553613662719727,58.57505740575139,2022-05-01,9.765,0.33929691315760163,13.175904144332359,0.8330965322625116,19.87433616580076
40020 05064,435000,2020,9,25,2020-09-01,2023,2006,0.13,2.4909396171569824,69.96003392578962,2020-09-01,9.893,0.5171408710800068,12.983101310070822,1.2881666834242607,36.17919288516967
40020 05065,375000,2018,5,7,2018-05-01,2023,2006,0.14,1.4899640083312988,73.42622741258789,2018-05-01,8.889,-0.41673270377051513,12.834681304952548,-0.6209167297126565,-30.599110277316466
40020 05066,499000,2020,12,20,2020-12-01,2023,2006,0.15,2.629718780517578,85.03092778246842,2020-12-01,9.568,0.18466838315424158,13.120361374733656,0.48562591534852506,15.702523951693525
40021 01001A,195000,2011,9,27,2011-09-01,2023,1986,0,3.632625102996826,204.39300984039784,2011-09-01,8.797,-0.3088641805693046,12.180754837545884,-1.1219877757526004,-63.12967949844829
40021 01002A,240000,2016,7,29,2016-07-01,2023,1986,0,3.6194849014282227,198.69781621431795,2016-07-01,9.125,-0.12579760022835798,12.388394202324129,-0.4553225146624452,-24.995708450376515
40021 01003A,117458,2014,1,30,2014-01-01,2023,1986,0,3.684150218963623,197.64069655757407,2014-01-01,9.207,0.031091509533147633,11.673836101858502,0.11454579165445543,6.144947601157753
40021 01004A,295000,2021,9,9,2021-09-01,2023,1986,0,3.4841976165771484,191.9457271294674,2021-09-01,9.243,-0.1628311958749817,12.594730635321957,-0.5673360645720181,-31.254752291584097
40021 01004C,260000,2019,5,17,2019-05-01,2023,1999,0,3.2696354389190674,185.69875809956966,2019-05-01,9.164,-0.17170477072550305,12.468436909997665,-0.561412003395578,-31.885362683497263
40021 01005A,45000,2022,2,15,2022-02-01,2023,1986,0,3.7482681274414062,191.44403251498622,2022-02-01,9.496,0.07760517057950268,10.714417768752456,0.29088498740780344,14.857046799753364
40021 01005B,225000,2019,9,27,2019-09-01,2023,1986,0,3.4911036491394043,188.32065384510358,2019-09-01,9.938,0.5921950532869266,12.323855681186558,2.067414311532293,111.52255963882996
40021 01006C,290000,2020,9,4,2020-09-01,2023,1986,0,3.186288356781006,179.45274201575006,2020-09-01,9.893,0.5171408710800068,12.577636201962656,1.647759936337813,92.80234732372072
40021 01007A,360000,2022,3,16,2022-03-01,2023,1986,0,3.37886905670166,187.32828067020972,2022-03-01,9.272,-0.14869405647457876,12.793859310432293,-0.5024177463374033,-27.854601945261905
40021 01007B,299000,2021,6,11,2021-06-01,2023,1986,0,3.2336318492889404,184.15559159625735,2021-06-01,9.368,-0.030276592697286105,12.608198852372823,-0.0979033544338933,-5.5756038396876475
40021 01007C,179500,2018,6,8,2018-06-01,2023,1986,0,3.3292417526245117,181.0321334543792,2018-06-01,9.122,-0.18627827658039034,12.097930486910471,-0.6201654159983723,-33.72235382555298
40021 01008A,275000,2021,6,25,2021-06-01,2023,1986,0,3.276426076889038,181.70622306522387,2021-06-01,9.368,-0.030276592697286105,12.524526376648708,-0.09919901783273641,-5.501445306307997
40021 01008C,450000,2022,5,2,2022-05-01,2023,1986,0,3.204584836959839,175.33704279596546,2022-05-01,9.765,0.33929691315760163,13.017002861746503,1.0873057431321294,59.491317382853374
40021 01009C,314900,2021,1,8,2021-01-01,2023,1986,0,3.312687873840332,175.43648589811895,2021-01-01,8.951,-0.43487718965563327,12.660010407089116,-1.4406123927819785,-76.29332595043411
40021 01010A,186000,2002,9,25,2002-09-01,2023,1986,0,3.236531972885132,175.77988300978097,2002-09-01,9.102,0.26604865252945215,12.133501952695338,0.8610749702545787,46.76600101653697
40021 01010B,278000,2020,9,4,2020-09-01,2023,1986,0,3.1565332412719727,172.6676959111077,2020-09-01,9.893,0.5171408710800068,12.535376392672774,1.6323723499843854,89.29352267084798
40021 01010C,218000,2016,8,25,2016-08-01,2023,1986,0,3.1626503467559814,169.646079652267,2016-08-01,8.79,-0.4633431730382346,12.292250341771226,-1.4653924468763893,-78.60435283957847
40021 01011A,320000,2019,5,10,2019-05-01,2023,1986,0,3.2820096015930176,170.74172829544398,2019-05-01,9.164,-0.17170477072550305,12.676076274775909,-0.5635367061604287,-29.317169310245344
40021 01011B,250000,2015,7,2,2015-07-01,2023,1986,0,3.018791675567627,166.22447958223023,2015-07-01,9.082,-0.13874341802143753,12.429216196844383,-0.4188374753629151,-23.062552456073277
40021 01011C,350000,2007,7,11,2007-07-01,2023,1986,0,2.97737717628479,161.70696573882188,2007-07-01,9.03,0.04919734812232998,12.765688433465597,0.14647906143316267,7.955553887258507
40021 01012A,475000,2022,10,18,2022-10-01,2023,1986,0,2.891864776611328,166.69307069882063,2022-10-01,9.43,-0.008266720387914848,13.071070083016778,-0.023906237507905683,-1.3780050060700717
40021 01012B,365000,2004,9,10,2004-09-01,2023,1986,0,2.9044039249420166,162.17579331515213,2004-09-01,9.136,0.24002240336754319,12.80765263256463,0.6971220104147083,38.92582367954076
40021 01012C,315000,2020,2,10,2020-02-01,2023,1986,0,2.8886072635650635,157.65831090195113,2020-02-01,8.885,-0.47336858025858985,12.66032791780777,-1.3673759192784443,-74.63049079762396
40021 01013A,225000,2014,10,30,2014-10-01,2023,1986,0,2.829874277114868,155.84631095808365,2014-10-01,8.974,-0.22432595424414548,12.323855681186558,-0.6348142476047541,-34.96037242110194
40021 01013B,300000,2020,7,13,2020-07-01,2023,1986,0,2.7772178649902344,151.32895338587758,2020-07-01,9.194,-0.1767679833002416,12.611537753638338,-0.4909232011797264,-26.750113904957846
40021 01013C,275000,2015,12,31,2015-12-01,2023,1986,0,2.779397964477539,146.8116534489916,2015-12-01,8.839,-0.3943070515669535,12.524526376648708,-1.0959362165043307,-57.88887020714124
40021 01014A,460000,2022,4,18,2022-04-01,2023,1986,0,2.7320454120635986,151.79766921769965,2022-04-01,9.25,-0.17323962928445474,13.038981768465277,-0.4732985343741932,-26.297371941518573
40021 01014B,287690,2019,7,25,2019-07-01,2023,1986,0,2.7004942893981934,147.2802991107817,2019-07-01,9.473,0.13228619890667803,12.569638790506632,0.35723812471367755,19.483150943203903
40021 01014C,505000,2022,7,18,2022-07-01,2023,1986,0,2.7342991828918457,142.76302603875558,2022-07-01,9.43,-7.121172102191771e-4,13.132313708257497,-0.0019471415060255167,-0.10166400782516637
40021 01015B,245000,2001,6,8,2001-06-01,2023,1986,0,2.597273588180542,136.46869589734402,2001-06-01,8.57,-0.22842467733786392,12.409013489526863,-0.5932813813382963,-31.17281782706988
40021 01016A,339000,2020,10,23,2020-10-01,2023,1986,0,2.554370880126953,136.93733981762847,2020-10-01,9.935,0.5566774135220625,12.733755386362587,1.4219605747251465,76.22992414426915
40021 01016B,396900,2005,2,2,2005-02-01,2023,1986,0,2.5203614234924316,132.4198894918265,2005-02-01,9.2,0.2914587698220276,12.891439638771157,0.7345814399979985,38.594938091256594
40021 01016C,233000,2020,6,19,2020-06-01,2023,1986,0,2.5649683475494385,127.90270417562179,2020-06-01,9.138,-0.2303045257422983,12.358793732547838,-0.5907238188263799,-29.456571626324052
40021 01017A,322900,2020,8,10,2020-08-01,2023,1986,0,2.7843499183654785,125.82760418220788,2020-08-01,9.207,-0.1663135561101174,12.685097956746366,-0.4630751363782778,-20.92683630835927
40021 01017C,335000,2015,12,14,2015-12-01,2023,1986,0,2.6971850395202637,116.95665957507705,2015-12-01,8.839,-0.3943070515669535,12.721885810807203,-1.0635190804637322,-46.116835598168535
40021 01018C,476000,2022,5,31,2022-05-01,2023,1986,0,2.514784336090088,112.76884552759458,2022-05-01,9.765,0.33929691315760163,13.073173133213556,0.8532585624924555,38.26212118785925
40021 01019C,475000,2022,4,25,2022-04-01,2023,1986,0,2.5482959747314453,102.26386967401923,2022-04-01,9.25,-0.17323962928445474,13.071070083016778,-0.44146584996954386,-17.716154871520885
40021 01020B,335000,2020,2,25,2020-02-01,2023,1986,0,2.3907079696655273,102.5081002465429,2020-02-01,8.885,-0.47336858025858985,12.721885810807203,-1.1316860374134665,-48.52411387871121
40021 01020C,300000,2004,9,23,2004-09-01,2023,1986,0,2.432476758956909,98.07586958860054,2004-09-01,9.136,0.24002240336754319,12.611537753638338,0.5838489178205294,23.54040593101764
40021 01021A,339900,2021,3,3,2021-03-01,2023,1986,0,2.641439914703369,96.47843216644054,2021-03-01,9.23,-0.16072198951959032,12.736406735684207,-0.4245374782875825,-15.506205563521164
40021 01021C,300000,2015,6,8,2015-06-01,2023,1986,0,2.49826979637146,87.61397751331351,2015-06-01,8.626,-0.5922799604634946,12.611537753638338,-1.479675136222031,-51.89200313763484
40021 01022A,200000,2014,1,10,2014-01-01,2023,1986,0,2.340837240219116,92.29065663557432,2014-01-01,9.207,0.031091509533147633,12.206072645530174,0.07278016336981964,2.869455830605414
40021 01023A,275000,2012,7,20,2012-07-01,2023,1986,0,2.6865851879119873,74.1509189067163,2012-07-01,8.921,-0.20982721715647415,12.524526376648708,-0.5637186936333755,-15.558880963791665
40021 01023B,7500,2020,7,21,2020-07-01,2023,1986,0,2.512833595275879,69.02153749972332,2020-07-01,9.194,-0.1767679833002416,8.922658299524402,-0.44418852700601263,-12.200797988108091
40021 01023C,215000,2000,2,10,2000-02-01,2023,1986,0,2.4726927280426025,63.892345225912266,2000-02-01,8.616,-0.1425166648991689,12.2783933071098,-0.3523999209210594,-9.105723954183352
40021 01024A,330000,2021,4,21,2021-04-01,2023,1986,0,2.786923408508301,77.25898080340276,2021-04-01,9.443,0.04973243767053317,12.706847933442663,0.1386004947061889,3.8422774472941463
40021 01024B,441000,2022,3,31,2022-03-01,2023,1986,0,2.5511293411254883,72.12963720841202,2022-03-01,9.272,-0.14869405647457876,12.996800154428984,-0.37933777032326826,-10.725248348558495
40021 01024C,250000,2012,12,7,2012-12-01,2023,1986,0,2.3090457916259766,67.00034225237675,2012-12-01,9.538,0.39460914929801116,12.429216196844383,0.9111705955236794,26.438948058885984
40021 01025A,530000,2022,9,14,2022-09-01,2023,1986,0,2.7174835205078125,80.36701985232729,2022-09-01,10.014,0.5781967371700291,13.180632285528304,1.571240104870941,46.46794865469459
40021 01025B,1,2019,7,10,2019-07-01,2023,1986,0,2.650883436203003,75.23760868789718,2019-07-01,9.473,0.13228619890667803,0,0.35067529351996857,9.952897268149973
40021 01026A,295000,2018,9,5,2018-09-01,2023,1986,0,2.773423671722412,83.47517221551753,2018-09-01,9.433,0.11716712024191393,12.594730635321957,0.32495406482647027,9.780545540190015
40021 01026B,410000,2022,4,8,2022-04-01,2023,1986,0,2.5466063022613525,78.34572668459153,2022-04-01,9.25,-0.17323962928445474,12.92391243868049,-0.44117313173721284,-13.57258464685985
